;;;;;;;;;;;;;;;;;;;
Satış Performans Raporu;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Veri parametreleri:;;;Başlangıç Tarihi: 01.12.2024 00:00:00;;;;;;;;;;;;;;;;
;;;Bitiş Tarihi: 28.02.2025 00:00:00;;;;;;;;;;;;;;;;
Filtre:;;;"Cari Hesap Eşittir ""MÜKERREM BUĞDAY - SARAY DEKOR İÇ DEKORASYON""";;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Fatura Tarihi.Yıl;;Malzeme Grubu;;;Kategori;;Malzeme Grubu;Toplam;;;;;;;;;;;
;;;;;;;;Miktar;;;;Satış Tutarı;;;;;;Birim Fiyat;
;;;;;;;;Miktar;;;;Satış Tutarı;;;;;;Birim Fiyat;
;;;;;;;;Satış Miktar;İade Miktar;Net Satış Miktar;Net Satış Miktarı (Metre);Kdv Li Satış Tutar;Kdv Li Satış Dövizli Tutar;Kdv Li İade Tutar;Kdv Li İade Dövizli Tutar;Kdv Li Net Satış Tutar;Kdv Li Net Satış Dövizli Tutar;Birim Fiyat;İade Birim Fiyat
2025;;;;;;;;5.941,94;206,00;5.735,94;5.764,74;5.012.759,87;0;173.883,80;0;4.838.876,07;0;790.880,31;69.022,71
2025;;AdaHome Kumaş Baskılı Keten Blackout;;;AdaHome Kumaş Baskılı Keten Blackout;;KUMAŞ KETEN BLACKOUT;2,50;0;2,50;2,50;1.477,89;0;0;0;1.477,89;0;537,41;0
2025;;AdaHome Puf;;;AdaHome Puf;;AYAKSIZ PUF;1,00;0;1,00;1,00;1.039,50;0;0;0;1.039,50;0;945,00;0
2025;;AdaHome Runner;;;AdaHome Runner;;RUNNER;8,00;0;8,00;8,00;1.132,59;0;0;0;1.132,59;0;1.029,63;0
2025;;AdaHome Veranda&Adahome Katalog;;;AdaHome Veranda&Adahome Katalog;;02 ADAHOME KATALOG;1,00;0;1,00;1,00;840,00;0;0;0;840,00;0;700,00;0
2025;;Adapanel Akustik;;;AdaPanel Akustik Katalog;;153.50.001;1,00;0;1,00;1,00;840,00;0;0;0;840,00;0;700,00;0
2025;;AdaPanel MS Polimer Yapıştırıcı;;;AdaPanel MS Polimer Yapıştırıcı;;ADAPANEL MS YAPIŞTIRI;48,00;0;48,00;48,00;5.105,32;0;0;0;5.105,32;0;177,07;0
2025;;AdaPanel PS Panel 100 serisi (12 li Paket);;;AdaPanel PS Panel 100 serisi (12 li Paket);;APS100;4,00;0;4,00;11,20;10.658,74;0;0;0;10.658,74;0;4.441,14;0
2025;;AdaPanel PS Panel 200 serisi (18 li Paket);;;AdaPanel PS Panel 200 serisi (18 li Paket);;APS200;1,00;0;1,00;2,80;3.953,59;0;0;0;3.953,59;0;3.294,66;0
2025;;AdaPanel PS Panel 400 serisi (18 li Paket);;;AdaPanel PS Panel 400 serisi (18 li Paket);;APS400;5,00;0;5,00;14,00;19.842,29;0;0;0;19.842,29;0;9.930,28;0
2025;;AdaPanel PS Panel 400 serisi (6 lı Paket);;;AdaPanel PS Panel 400 serisi (6 lı Paket);;APS400;6,00;0;6,00;16,80;7.947,36;0;0;0;7.947,36;0;2.212,52;0
2025;;AdaPanel PS Panel 600 serisi (6 lı Paket);;;AdaPanel PS Panel 600 serisi (6 lı Paket);;APS600;1,00;0;1,00;1,00;1.341,68;0;0;0;1.341,68;0;1.118,07;0
2025;;AdaPanel PS Panel 800 serisi (6 lı Paket);;;AdaPanel PS Panel 800 serisi (6 lı Paket);;APS800;10,00;0;10,00;10,00;13.566,53;0;0;0;13.566,53;0;1.130,54;0
2025;;Adapanel PS Panel Katalog;;;AdaPanel Ps Katalog;;01 PANEL KATALOGLAR;9,00;0;9,00;9,00;3.240,00;0;0;0;3.240,00;0;1.800,00;0
2025;;AdaPanel PS Süpürgelik (Adetli Satış);;;AdaPanel PS Süpürgelik (Adetli Satış);;APC;4,00;0;4,00;4,00;867,02;0;0;0;867,02;0;180,63;0
2025;;Adawall Duvar Kağ. Katalog;;;Duvar Kağıdı Katalog;;01 ADAWALL KATALOG;46,00;0;46,00;46,00;45.960,00;0;0;0;45.960,00;0;27.400,00;0
2025;;Adawall Duvar Kağ. Katalog;;;Duvar Kağıdı Katalog;;99 ÖZEL KATALOGLAR;5,00;0;5,00;5,00;4.200,00;0;0;0;4.200,00;0;2.800,00;0
2025;;Adawall Duvar Kağıdı;;;10.0 MTR;;04 INDIGO;2,00;1,00;1,00;1,00;1.192,25;0;824,99;0;367,26;0;496,77;687,49
2025;;Adawall Duvar Kağıdı;;;10.0 MTR;;05 KALINKA;10,00;0;10,00;10,00;5.937,76;0;0;0;5.937,76;0;494,81;0
2025;;Adawall Duvar Kağıdı;;;10.0 MTR;;06 RUMI;2,00;1,00;1,00;1,00;1.200,34;0;835,50;0;364,84;0;500,14;696,25
2025;;Adawall Duvar Kağıdı;;;10.0 MTR;;08 ADAKIDS;63,00;11,00;52,00;52,00;54.217,44;0;9.334,39;0;44.883,05;0;21.542,40;2.850,63
2025;;Adawall Duvar Kağıdı;;;10.0 MTR;;10 SIGNATURE;2,00;0;2,00;2,00;1.224,03;0;0;0;1.224,03;0;1.020,03;0
2025;;Adawall Duvar Kağıdı;;;10.0 MTR;;12 OCTAGON;53,00;11,00;42,00;42,00;45.791,95;0;9.284,24;0;36.507,71;0;12.920,61;1.400,85
2025;;Adawall Duvar Kağıdı;;;10.0 MTR;;13 SEYYAH;34,00;3,00;31,00;31,00;29.336,90;0;2.601,40;0;26.735,50;0;7.172,23;1.447,63
2025;;Adawall Duvar Kağıdı;;;10.0 MTR;;14 DANTE;144,00;16,00;128,00;128,00;124.310,50;0;13.383,06;0;110.927,44;0;23.675,91;8.378,90
2025;;Adawall Duvar Kağıdı;;;10.0 MTR;;98 EPHES;84,00;9,00;75,00;75,00;72.122,26;0;7.704,37;0;64.417,89;0;15.038,60;4.997,78
2025;;Adawall Duvar Kağıdı;;;15.6 MTR;;03 ALFA;129,00;14,00;115,00;115,00;110.710,76;0;11.820,46;0;98.890,30;0;22.890,32;4.217,27
2025;;Adawall Duvar Kağıdı;;;15.6 MTR;;07 SEVEN;570,00;8,00;562,00;562,00;488.150,07;0;6.768,29;0;481.381,78;0;97.160,91;4.936,85
2025;;Adawall Duvar Kağıdı;;;15.6 MTR;;09 TROPICANO;205,00;28,00;177,00;177,00;175.473,20;0;23.545,86;0;151.927,34;0;49.279,85;8.474,50
2025;;Adawall Duvar Kağıdı;;;15.6 MTR;;10 SIGNATURE;370,00;0;370,00;370,00;313.932,86;0;0;0;313.932,86;0;707,06;0
2025;;Adawall Duvar Kağıdı;;;15.6 MTR;;11 BETA;230,00;19,00;211,00;211,00;197.799,27;0;16.027,50;0;181.771,77;0;28.650,02;2.110,36
2025;;Adawall Duvar Kağıdı;;;15.6 MTR;;15 VERA;2.645,00;63,00;2.582,00;2.582,00;2.227.871,20;0;53.270,63;0;2.174.600,57;0;235.979,23;20.386,74
2025;;Adawall Duvar Kağıdı;;;15.6 MTR;;16 ROKA;791,00;6,00;785,00;785,00;678.479,55;0;4.982,54;0;673.497,01;0;142.222,89;2.097,02
2025;;Adawall Duvar Kağıdı;;;15.6 MTR;;17 OMEGA;388,00;13,00;375,00;375,00;331.451,59;0;10.940,92;0;320.510,67;0;63.570,56;4.927,58
2025;;Adawall Duvar Kağıdı;;;15.6 MTR;;19 HUE;17,00;0;17,00;17,00;14.744,15;0;0;0;14.744,15;0;6.497,37;0
2025;;Adawall Duvar Kağıdı;;;Açık Metre;;99 ÖZEL ÜRETİMLER (OEM);3,00;3,00;0;0;2.559,65;0;2.559,65;0;0;0;1.412,84;1.412,84
2025;;AdaWall Katalog Poster Ürünü TEKSTİL;;;AdaWall Katalog Poster Ürünü TEKSTİL;;AMAZON POSTER TEKS;26,39;0;26,39;26,39;7.905,70;0;0;0;7.905,70;0;747,55;0
2025;;AdaWall Katalog Poster Ürünü TEKSTİL;;;AdaWall Katalog Poster Ürünü TEKSTİL;;FIJI POSTER TEKS;15,95;0;15,95;15,95;4.786,36;0;0;0;4.786,36;0;250,07;0
2025;;AdaWall Katalog Poster Ürünü TEKSTİL;;;AdaWall Katalog Poster Ürünü TEKSTİL;;SEASONS POSTER TEKS;5,10;0;5,10;5,10;1.549,57;0;0;0;1.549,57;0;253,20;0
Toplam;;;;;;;;9.595,27;228,00;9.367,27;9.444,67;8.070.293,93;0;192.073,79;0;7.878.220,14;0;1.286.988,86;74.546,74
